"gid","iso_a2","code","name","level_1","level_2"
13611984000,"US","3611984000","Yonkers","New York","Westchester"
13612304594,"US","3612304594","Barrington","New York","Yates"
13612306002,"US","3612306002","Benton","New York","Yates"
13612338044,"US","3612338044","Italy","New York","Yates"
13612338583,"US","3612338583","Jerusalem","New York","Yates"
13612347020,"US","3612347020","Middlesex","New York","Yates"
13612347504,"US","3612347504","Milo","New York","Yates"
13612370816,"US","3612370816","Starkey","New York","Yates"
13612375055,"US","3612375055","Torrey","New York","Yates"
13701991884,"US","3701991884","Lockwoods Folly","North Carolina","Brunswick"
13701992324,"US","3701992324","Northwest","North Carolina","Brunswick"
13701992900,"US","3701992900","Shallotte","North Carolina","Brunswick"
13701992992,"US","3701992992","Smithville","North Carolina","Brunswick"
13701993252,"US","3701993252","Town Creek","North Carolina","Brunswick"
13701993868,"US","3701993868","Waccamaw","North Carolina","Brunswick"
13702193840,"US","3702193840","Upper Hominy","North Carolina","Buncombe"
13703190092,"US","3703190092","Atlantic","North Carolina","Carteret"
13703190180,"US","3703190180","Beaufort","North Carolina","Carteret"
13703190588,"US","3703190588","Cedar Island","North Carolina","Carteret"
13703190888,"US","3703190888","Davis","North Carolina","Carteret"
13703191396,"US","3703191396","Harkers Island","North Carolina","Carteret"
13703192120,"US","3703192120","Morehead","North Carolina","Carteret"
13703192560,"US","3703192560","Portsmouth","North Carolina","Carteret"
13703192884,"US","3703192884","Sea Level","North Carolina","Carteret"
13703193000,"US","3703193000","Smyrna","North Carolina","Carteret"
13703193088,"US","3703193088","Stacy","North Carolina","Carteret"
13703193968,"US","3703193968","White Oak","North Carolina","Carteret"
13703790504,"US","3703790504","Cape Fear","North Carolina","Chatham"
13704193276,"US","3704193276","1, Edenton","North Carolina","Chowan"
13704193348,"US","3704193348","2, Middle","North Carolina","Chowan"
13704193400,"US","3704193400","3, Upper","North Carolina","Chowan"
13704193456,"US","3704193456","4, Yeopim","North Carolina","Chowan"
13704790320,"US","3704790320","Bolton","North Carolina","Columbus"
13704791764,"US","3704791764","Lees","North Carolina","Columbus"
13704792624,"US","3704792624","Ransom","North Carolina","Columbus"
13704793872,"US","3704793872","Waccamaw","North Carolina","Columbus"
13704993308,"US","3704993308","2","North Carolina","Craven"
13705191964,"US","3705191964","Manchester","North Carolina","Cumberland"
13705192892,"US","3705192892","Seventy-First","North Carolina","Cumberland"
13705392552,"US","3705392552","Poplar Branch","North Carolina","Currituck"
13705590096,"US","3705590096","Atlantic","North Carolina","Dare"
13705590824,"US","3705590824","Croatan","North Carolina","Dare"
13705591424,"US","3705591424","Hatteras","North Carolina","Dare"
13705591702,"US","3705591702","Kinnakeet","North Carolina","Dare"
13708992076,"US","3708992076","Mills River","North Carolina","Henderson"
13709391148,"US","3709391148","Fort Bragg Military Reservation","North Carolina","Hoke"
13709590856,"US","3709590856","Currituck","North Carolina","Hyde"
13709591048,"US","3709591048","Fairfield","North Carolina","Hyde"
13709591724,"US","3709591724","Lake Landing","North Carolina","Hyde"
13709591728,"US","3709591728","Lake Mattamuskeet","North Carolina","Hyde"
13709592372,"US","3709592372","Ocracoke","North Carolina","Hyde"
13709593184,"US","3709593184","Swan Quarter","North Carolina","Hyde"
13710393304,"US","3710393304","1, White Oak","North Carolina","Jones"
13710393352,"US","3710393352","2, Pollocksville","North Carolina","Jones"
13710393396,"US","3710393396","3, Trenton","North Carolina","Jones"
13710393420,"US","3710393420","4, Cypress Creek","North Carolina","Jones"
13712593672,"US","3712593672","10, Little River","North Carolina","Moore"
13712991092,"US","3712991092","Federal Point","North Carolina","New Hanover"
13712992008,"US","3712992008","Masonboro","North Carolina","New Hanover"
13713390482,"US","3713390482","Camp Lejeune","North Carolina","Onslow"
13713391502,"US","3713391502","Hofmann Forest","North Carolina","Onslow"
13713392672,"US","3713392672","Richlands","North Carolina","Onslow"
13713393160,"US","3713393160","Stump Sound","North Carolina","Onslow"
13713793260,"US","3713793260","1","North Carolina","Pamlico"
13713793364,"US","3713793364","3","North Carolina","Pamlico"
13713793412,"US","3713793412","4","North Carolina","Pamlico"
13714191516,"US","3714191516","Holly","North Carolina","Pender"
13714193248,"US","3714193248","Topsail","North Carolina","Pender"
13716591748,"US","3716591748","Laurel Hill","North Carolina","Scotland"
13716593080,"US","3716593080","Spring Hill","North Carolina","Scotland"
13717390624,"US","3717390624","Charleston","North Carolina","Swain"
13717391144,"US","3717391144","Forneys Creek","North Carolina","Swain"
13717790044,"US","3717790044","Alligator","North Carolina","Tyrrell"
13717790736,"US","3717790736","Columbia","North Carolina","Tyrrell"
13717791360,"US","3717791360","Gum Neck","North Carolina","Tyrrell"
13717793040,"US","3717793040","South Fork","North Carolina","Tyrrell"
13718390420,"US","3718390420","Buckhorn","North Carolina","Wake"
13718391524,"US","3718391524","Holly Springs","North Carolina","Wake"
13718791768,"US","3718791768","Lees Mill","North Carolina","Washington"
13718792876,"US","3718792876","Scuppernong","North Carolina","Washington"
13718792968,"US","3718792968","Skinnersville","North Carolina","Washington"
13908500000,"US","3908500000","County subdivisions not defined","Ohio","Lake"
13909539116,"US","3909539116","Jerusalem","Ohio","Lucas"
13909581438,"US","3909581438","Washington","Ohio","Lucas"
13912304304,"US","3912304304","Bay","Ohio","Ottawa"
13912312266,"US","3912312266","Carroll","Ohio","Ottawa"
13912320058,"US","3912320058","Danbury","Ohio","Ottawa"
13912364080,"US","3912364080","Portage","Ohio","Ottawa"
13913313610,"US","3913313610","Charlestown","Ohio","Portage"
13913324584,"US","3913324584","Edinburg","Ohio","Portage"
13913328742,"US","3913328742","Freedom","Ohio","Portage"
13913359822,"US","3913359822","Paris","Ohio","Portage"
13913365606,"US","3913365606","Ravenna","Ohio","Portage"
13913385960,"US","3913385960","Windham","Ohio","Portage"
14000390546,"US","4000390546","Cherokee","Oklahoma","Alfalfa"
14000392015,"US","4000392015","North Alfalfa","Oklahoma","Alfalfa"
14001390624,"US","4001390624","Colbert","Oklahoma","Bryan"
14001390793,"US","4001390793","Durant","Oklahoma","Bryan"
14003191136,"US","4003191136","Fort Sill","Oklahoma","Comanche"
14003192249,"US","4003192249","Northwest Comanche","Oklahoma","Comanche"
14006193718,"US","4006193718","West Haskell","Oklahoma","Haskell"
14008990364,"US","4008990364","Broken Bow","Oklahoma","McCurtain"
14008992203,"US","4008992203","North McCurtain","Oklahoma","McCurtain"
14008993900,"US","4008993900","Wright City","Oklahoma","McCurtain"
14009190520,"US","4009190520","Checotah","Oklahoma","McIntosh"
14009191079,"US","4009191079","Eufaula","Oklahoma","McIntosh"
14009593081,"US","4009593081","South Marshall","Oklahoma","Marshall"
14010591942,"US","4010591942","New Alluwe","Oklahoma","Nowata"
14010592353,"US","4010592353","Nowata","Oklahoma","Nowata"
14012191729,"US","4012191729","McAlester","Oklahoma","Pittsburg"
14012192067,"US","4012192067","North Central Pittsburg","Oklahoma","Pittsburg"
14012192314,"US","4012192314","Northwest Pittsburg","Oklahoma","Pittsburg"
14012192639,"US","4012192639","Quinton","Oklahoma","Pittsburg"
14012791118,"US","4012791118","Finley-Rattan","Oklahoma","Pushmataha"
14012792223,"US","4012792223","North Pushmataha","Oklahoma","Pushmataha"
14013190533,"US","4013190533","Chelsea","Oklahoma","Rogers"
14013190585,"US","4013190585","Claremore","Oklahoma","Rogers"
14013192444,"US","4013192444","Oologah-Talala","Oklahoma","Rogers"
14100190204,"US","4100190204","Baker City","Oregon","Baker"
14100190969,"US","4100190969","Eagle Valley","Oregon","Baker"
14100191258,"US","4100191258","Halfway","Oregon","Baker"
14100191326,"US","4100191326","Hereford","Oregon","Baker"
14100191377,"US","4100191377","Huntington","Oregon","Baker"
14100193555,"US","4100193555","Wingville-Haines","Oregon","Baker"
14100590595,"US","4100590595","Colton","Oregon","Clackamas"
14100591088,"US","4100591088","Estacada","Oregon","Clackamas"
14100591955,"US","4100591955","Molalla","Oregon","Clackamas"
14100592023,"US","4100592023","Mount Hood","Oregon","Clackamas"
14100790153,"US","4100790153","Astoria","Oregon","Clatsop"
14100791445,"US","4100791445","Jewell","Oregon","Clatsop"
14100791598,"US","4100791598","Knappa-Brownsmead","Oregon","Clatsop"
14100792839,"US","4100792839","Seaside","Oregon","Clatsop"
14100990544,"US","4100990544","Clatskanie","Oregon","Columbia"
14100992805,"US","4100992805","Scappoose","Oregon","Columbia"
14100993332,"US","4100993332","Vernonia","Oregon","Columbia"
14101191003,"US","4101191003","Eastside","Oregon","Coos"
14101192074,"US","4101192074","Myrtle Point","Oregon","Coos"
14101192159,"US","4101192159","North Bayside","Oregon","Coos"
14101192567,"US","4101192567","Powers","Oregon","Coos"
14101390765,"US","4101390765","Crooked River","Oregon","Crook"
14101392592,"US","4101392592","Prineville","Oregon","Crook"
14101590051,"US","4101590051","Agness","Oregon","Curry"
14101590357,"US","4101590357","Brookings","Oregon","Curry"
14101591207,"US","4101591207","Gold Beach","Oregon","Curry"
14101591275,"US","4101591275","Harbor","Oregon","Curry"
14101592533,"US","4101592533","Port Orford","Oregon","Curry"
14101792958,"US","4101792958","Sisters-Millican","Oregon","Deschutes"
14101991054,"US","4101991054","Elkton-Drain","Oregon","Douglas"
14101991547,"US","4101991547","Kellogg-Yoncalla","Oregon","Douglas"
14101991853,"US","4101991853","Melrose","Oregon","Douglas"
14101992057,"US","4101992057","Myrtle Creek-Riddle","Oregon","Douglas"
14101992244,"US","4101992244","North Umpqua","Oregon","Douglas"
14101992652,"US","4101992652","Reedsport","Oregon","Douglas"
14101993060,"US","4101993060","South Umpqua","Oregon","Douglas"
14101993153,"US","4101993153","Sutherlin","Oregon","Douglas"
14101993179,"US","4101993179","Tenmile","Oregon","Douglas"
14102190612,"US","4102190612","Condon","Oregon","Gilliam"
14102391462,"US","4102391462","John Day","Oregon","Grant"
14102391683,"US","4102391683","Long Creek","Oregon","Grant"
14102392584,"US","4102392584","Prairie City","Oregon","Grant"
14102392856,"US","4102392856","Seneca","Oregon","Grant"
14102590391,"US","4102590391","Burns","Oregon","Harney"
14102590901,"US","4102590901","Diamond","Oregon","Harney"
14102590918,"US","4102590918","Drewsey","Oregon","Harney"
14102790476,"US","4102790476","Cascade Locks","Oregon","Hood River"
14102790850,"US","4102790850","Dee","Oregon","Hood River"
14102792431,"US","4102792431","Parkdale","Oregon","Hood River"
14102990408,"US","4102990408","Butte Falls-Prospect","Oregon","Jackson"
14102992278,"US","4102992278","Northwest Jackson","Oregon","Jackson"
14102992873,"US","4102992873","Shady Cove","Oregon","Jackson"
14102993026,"US","4102993026","Southeast Jackson","Oregon","Jackson"
14102993094,"US","4102993094","Southwest Jackson","Oregon","Jackson"
14103190136,"US","4103190136","Ashwood","Oregon","Jefferson"
14103190782,"US","4103190782","Culver","Oregon","Jefferson"
14103191224,"US","4103191224","Grandview","Oregon","Jefferson"
14103193383,"US","4103193383","Warm Springs","Oregon","Jefferson"
14103390493,"US","4103390493","Cave Junction","Oregon","Josephine"
14103392295,"US","4103392295","Northwest Josephine","Oregon","Josephine"
14103393485,"US","4103393485","Wilderville","Oregon","Josephine"
14103590527,"US","4103590527","Chiloquin","Oregon","Klamath"
14103590731,"US","4103590731","Crescent Lake","Oregon","Klamath"
14103591564,"US","4103591564","Keno","Oregon","Klamath"
14103591581,"US","4103591581","Klamath Falls","Oregon","Klamath"
14103591651,"US","4103591651","Langell Valley","Oregon","Klamath"
14103593594,"US","4103593594","Yonna Valley-Poe Valley","Oregon","Klamath"
14103791632,"US","4103791632","Lakeview","Oregon","Lake"
14103792924,"US","4103792924","Silver Lake-Fort Rock","Oregon","Lake"
14103793145,"US","4103793145","Summer Lake","Oregon","Lake"
14103793417,"US","4103793417","Warner Valley","Oregon","Lake"
14103990187,"US","4103990187","Badger Mountain","Oregon","Lane"
14103990697,"US","4103990697","Cottage Grove","Oregon","Lane"
14103991147,"US","4103991147","Florence","Oregon","Lane"
14103991700,"US","4103991700","Lowell","Oregon","Lane"
14103991719,"US","4103991719","McKenzie River","Oregon","Lane"
14103991802,"US","4103991802","Marcola","Oregon","Lane"
14103991889,"US","4103991889","Middle Siuslaw River-Triangle Lake","Oregon","Lane"
14103992346,"US","4103992346","Oakridge","Oregon","Lane"
14103993300,"US","4103993300","Upper Siuslaw River","Oregon","Lane"
14104190884,"US","4104190884","Depoe Bay","Oregon","Lincoln"
14104191674,"US","4104191674","Lincoln City","Oregon","Lincoln"
14104192133,"US","4104192133","Newport","Oregon","Lincoln"
14104192907,"US","4104192907","Siletz","Oregon","Lincoln"
14104193349,"US","4104193349","Waldport","Oregon","Lincoln"
14104390986,"US","4104390986","East Linn","Oregon","Linn"
14104391904,"US","4104391904","Mill City","Oregon","Linn"
14104590340,"US","4104590340","Brogan","Oregon","Malheur"
14104790994,"US","4104790994","East Marion","Oregon","Marion"
14104792941,"US","4104792941","Silverton","Oregon","Marion"
14104793128,"US","4104793128","Stayton","Oregon","Marion"
14104990323,"US","4104990323","Boardman","Oregon","Morrow"
14104991309,"US","4104991309","Heppner","Oregon","Morrow"
14105190663,"US","4105190663","Corbett","Oregon","Multnomah"
14105391122,"US","4105391122","Falls City","Oregon","Polk"
14105393502,"US","4105393502","Willamina","Oregon","Polk"
14105790238,"US","4105790238","Bay City","Oregon","Tillamook"
14105790255,"US","4105790255","Beaver","Oregon","Tillamook"
14105792091,"US","4105792091","Nehalem","Oregon","Tillamook"
14105792108,"US","4105792108","Neskowin","Oregon","Tillamook"
14105793213,"US","4105793213","Tillamook","Oregon","Tillamook"
14105991334,"US","4105991334","Hermiston-Umatilla","Oregon","Umatilla"
14105991929,"US","4105991929","Milton-Freewater","Oregon","Umatilla"
14105992465,"US","4105992465","Pilot Rock","Oregon","Umatilla"
14106191037,"US","4106191037","Elgin","Oregon","Union"
14106191615,"US","4106191615","La Grande","Oregon","Union"
14106193111,"US","4106193111","Starkey","Oregon","Union"
14106193281,"US","4106193281","Union","Oregon","Union"
14106391139,"US","4106391139","Flora","Oregon","Wallowa"
14106391394,"US","4106391394","Imnaha","Oregon","Wallowa"
14106393366,"US","4106393366","Wallowa","Oregon","Wallowa"
14106590935,"US","4106590935","Dufur","Oregon","Wasco"
14106593400,"US","4106593400","Warm Springs","Oregon","Wasco"
14106790561,"US","4106790561","Coast Range","Oregon","Washington"
14106991173,"US","4106991173","Fossil","Oregon","Wheeler"
14106991938,"US","4106991938","Mitchell","Oregon","Wheeler"
14107190459,"US","4107190459","Carlton","Oregon","Yamhill"
14107192890,"US","4107192890","Sheridan","Oregon","Yamhill"
14201725112,"US","4201725112","Falls","Pennsylvania","Bucks"
14201777744,"US","4201777744","Tullytown","Pennsylvania","Bucks"
14204513208,"US","4204513208","Chester","Pennsylvania","Delaware"
14204522296,"US","4204522296","Eddystone","Pennsylvania","Delaware"
14204547344,"US","4204547344","Marcus Hook","Pennsylvania","Delaware"
14204564800,"US","4204564800","Ridley","Pennsylvania","Delaware"
14204576792,"US","4204576792","Tinicum","Pennsylvania","Delaware"
14204577288,"US","4204577288","Trainer","Pennsylvania","Delaware"
14205542888,"US","4205542888","Letterkenny","Pennsylvania","Franklin"
14212758480,"US","4212758480","Paupack","Pennsylvania","Wayne"
14400500000,"US","4400500000","County subdivisions not defined","Rhode Island","Newport"
14400542400,"US","4400542400","Little Compton","Rhode Island","Newport"
14400549960,"US","4400549960","Newport","Rhode Island","Newport"
14400557880,"US","4400557880","Portsmouth","Rhode Island","Newport"
14400570880,"US","4400570880","Tiverton","Rhode Island","Newport"
14400914500,"US","4400914500","Charlestown","Rhode Island","Washington"
14400948340,"US","4400948340","Narragansett","Rhode Island","Washington"
14400951580,"US","4400951580","North Kingstown","Rhode Island","Washington"
14400967460,"US","4400967460","South Kingstown","Rhode Island","Washington"
14400977000,"US","4400977000","Westerly","Rhode Island","Washington"
14501390312,"US","4501390312","Bluffton","South Carolina","Beaufort"
14501391540,"US","4501391540","Hilton Head Island","South Carolina","Beaufort"
14501392927,"US","4501392927","St. Helena Island","South Carolina","Beaufort"
14501990988,"US","4501990988","Edisto Island","South Carolina","Charleston"
14501991664,"US","4501991664","James Island","South Carolina","Charleston"
14501991761,"US","4501991761","Kiawah Island-Seabrook Island","South Carolina","Charleston"
14501992080,"US","4501992080","McClellanville","South Carolina","Charleston"
14501992301,"US","4501992301","Mount Pleasant","South Carolina","Charleston"
14502991352,"US","4502991352","Green Pond","South Carolina","Colleton"
14504393014,"US","4504393014","Sampit-North Santee","South Carolina","Georgetown"
14504393538,"US","4504393538","Waccamaw Neck","South Carolina","Georgetown"
14505191963,"US","4505191963","Little River","South Carolina","Horry"
14505192327,"US","4505192327","Myrtle Beach","South Carolina","Horry"
14505391443,"US","4505391443","Hardeeville","South Carolina","Jasper"
14700991150,"US","4700991150","7","Tennessee","Blount"
14700991340,"US","4700991340","8","Tennessee","Blount"
14701390014,"US","4701390014","1","Tennessee","Campbell"
14702591546,"US","4702591546","9","Tennessee","Claiborne"
14705191002,"US","4705191002","6","Tennessee","Franklin"
14707990460,"US","4707990460","3","Tennessee","Henry"
14712591266,"US","4712591266","7","Tennessee","Montgomery"
14712591836,"US","4712591836","10","Tennessee","Montgomery"
14713790518,"US","4713790518","3","Tennessee","Pickett"
14713990330,"US","4713990330","2","Tennessee","Polk"
14713990520,"US","4713990520","3","Tennessee","Polk"
14715791488,"US","4715791488","8","Tennessee","Shelby"
14716190352,"US","4716190352","2","Tennessee","Stewart"
14716190732,"US","4716190732","4","Tennessee","Stewart"
14717390934,"US","4717390934","5","Tennessee","Union"
14718590756,"US","4718590756","4","Tennessee","White"
14800390085,"US","4800390085","Andrews North","Texas","Andrews"
14800390090,"US","4800390090","Andrews South","Texas","Andrews"
14800791420,"US","4800791420","Fulton","Texas","Aransas"
14800793295,"US","4800793295","Rockport","Texas","Aransas"
14802993409,"US","4802993409","San Antonio North","Texas","Bexar"
14803391430,"US","4803391430","Gail South","Texas","Borden"
14803791830,"US","4803791830","Hooks","Texas","Bowie"
14803792476,"US","4803792476","Maud-Redwater","Texas","Bowie"
14803793875,"US","4803793875","Texarkana","Texas","Bowie"
14803990055,"US","4803990055","Alvin-Pearland","Texas","Brazoria"
14803990410,"US","4803990410","Brazoria-West Columbia","Texas","Brazoria"
14803990415,"US","4803990415","Brazosport","Texas","Brazoria"
14804390040,"US","4804390040","Alpine","Texas","Brewster"
14804392390,"US","4804392390","Marathon","Texas","Brewster"
14804593175,"US","4804593175","Quitaque","Texas","Briscoe"
14804593575,"US","4804593575","Silverton","Texas","Briscoe"
14804791245,"US","4804791245","Encino","Texas","Brooks"
14804791280,"US","4804791280","Falfurrias","Texas","Brooks"
14805793480,"US","4805793480","Seadrift","Texas","Calhoun"
14806193245,"US","4806193245","Rio Hondo","Texas","Cameron"
14806592965,"US","4806592965","Panhandle","Texas","Carson"
14806594195,"US","4806594195","White Deer-Groom","Texas","Carson"
14806991059,"US","4806991059","Dimmitt","Texas","Castro"
14806991732,"US","4806991732","Hart","Texas","Castro"
14807190075,"US","4807190075","Anahuac","Texas","Chambers"
14807192620,"US","4807192620","Mont Belvieu","Texas","Chambers"
14807194245,"US","4807194245","Winnie-Stowell","Texas","Chambers"
14807592777,"US","4807592777","North Childress","Texas","Childress"
14807992650,"US","4807992650","Morton","Texas","Cochran"
14807994200,"US","4807994200","Whiteface","Texas","Cochran"
14808193265,"US","4808193265","Robert Lee","Texas","Coke"
14808793400,"US","4808793400","Samnorwood","Texas","Collingsworth"
14808794130,"US","4808794130","Wellington","Texas","Collingsworth"
14809591160,"US","4809591160","Eden-Millersview","Texas","Concho"
14809591255,"US","4809591255","Eola-Paint Rock","Texas","Concho"
14809991315,"US","4809991315","Flat","Texas","Coryell"
14809991370,"US","4809991370","Fort Hood","Texas","Coryell"
14810192930,"US","4810192930","Paducah North","Texas","Cottle"
14810192935,"US","4810192935","Paducah South","Texas","Cottle"
14810390880,"US","4810390880","Crane North","Texas","Crane"
14810390885,"US","4810390885","Crane South","Texas","Crane"
14810591120,"US","4810591120","East Crockett","Texas","Crockett"
14810594160,"US","4810594160","West Crockett","Texas","Crockett"
14810792290,"US","4810792290","Lorenzo","Texas","Crosby"
14810994010,"US","4810994010","Van Horn","Texas","Culberson"
14810994015,"US","4810994015","Van Horn Rural","Texas","Culberson"
14811190955,"US","4811190955","Dalhart","Texas","Dallam"
14811392792,"US","4811392792","Northeast Dallas","Texas","Dallas"
14811393682,"US","4811393682","Southwest Dallas","Texas","Dallas"
14811592105,"US","4811592105","Lamesa","Texas","Dawson"
14811592110,"US","4811592110","Lamesa Northeast","Texas","Dawson"
14811592115,"US","4811592115","Lamesa Northwest","Texas","Dawson"
14811592120,"US","4811592120","Lamesa Southeast","Texas","Dawson"
14811592125,"US","4811592125","Lamesa Southwest","Texas","Dawson"
14811791790,"US","4811791790","Hereford West","Texas","Deaf Smith"
14811990840,"US","4811990840","Cooper","Texas","Delta"
14812591050,"US","4812591050","Dickens","Texas","Dickens"
14812593705,"US","4812593705","Spur","Texas","Dickens"
14812790140,"US","4812790140","Asherton","Texas","Dimmit"
14812790635,"US","4812790635","Carrizo Springs","Texas","Dimmit"
14812990730,"US","4812990730","Clarendon","Texas","Donley"
14812991760,"US","4812991760","Hedley","Texas","Donley"
14813190260,"US","4813190260","Benavides","Texas","Duval"
14813191405,"US","4813191405","Freer","Texas","Duval"
14813592875,"US","4813592875","Odessa","Texas","Ector"
14813594173,"US","4813594173","West Odessa-Goldsmith","Texas","Ector"
14814191220,"US","4814191220","El Paso East","Texas","El Paso"
14814191225,"US","4814191225","El Paso North Central","Texas","El Paso"
14814191230,"US","4814191230","El Paso Northwest","Texas","El Paso"
14815193275,"US","4815193275","Roby","Texas","Fisher"
14815590915,"US","4815590915","Crowell","Texas","Foard"
14815593890,"US","4815593890","Thalia","Texas","Foard"
14816593485,"US","4816593485","Seagraves","Texas","Gaines"
14816593520,"US","4816593520","Seminole","Texas","Gaines"
14816790370,"US","4816790370","Bolivar Peninsula","Texas","Galveston"
14816791445,"US","4816791445","Galveston","Texas","Galveston"
14816792100,"US","4816792100","La Marque-Hitchcock","Texas","Galveston"
14816793880,"US","4816793880","Texas City-League City","Texas","Galveston"
14816993108,"US","4816993108","Post East","Texas","Garza"
14816993118,"US","4816993118","Post West","Texas","Garza"
14817391455,"US","4817391455","Garden City North","Texas","Glasscock"
14817391460,"US","4817391460","Garden City South","Texas","Glasscock"
14817992172,"US","4817992172","Lefors","Texas","Gray"
14817992365,"US","4817992365","McLean","Texas","Gray"
14817992955,"US","4817992955","Pampa","Texas","Gray"
14818192840,"US","4818192840","Northwest Grayson","Texas","Grayson"
14818990005,"US","4818990005","Abernathy","Texas","Hale"
14819191260,"US","4819191260","Estelline","Texas","Hall"
14819192095,"US","4819192095","Lakeview","Texas","Hall"
14819192510,"US","4819192510","Memphis","Texas","Hall"
14819193960,"US","4819193960","Turkey","Texas","Hall"
14819790705,"US","4819790705","Chillicothe","Texas","Hardeman"
14819791580,"US","4819791580","Goodlett","Texas","Hardeman"
14819793160,"US","4819793160","Quanah","Texas","Hardeman"
14820193645,"US","4820193645","Southeast Harris","Texas","Harris"
14820394085,"US","4820394085","Waskom","Texas","Harrison"
14820590690,"US","4820590690","Channing","Texas","Hartley"
14820590956,"US","4820590956","Dalhart","Texas","Hartley"
14820791735,"US","4820791735","Haskell","Texas","Haskell"
14820793285,"US","4820793285","Rochester","Texas","Haskell"
14820794125,"US","4820794125","Weinert","Texas","Haskell"
14821190605,"US","4821190605","Canadian North","Texas","Hemphill"
14821190615,"US","4821190615","Canadian South","Texas","Hemphill"
14821593155,"US","4821593155","Puerto Rico-San Manuel","Texas","Hidalgo"
14821992180,"US","4821992180","Levelland","Texas","Hockley"
14821993320,"US","4821993320","Ropesville","Texas","Hockley"
14821993800,"US","4821993800","Sundown","Texas","Hockley"
14822790300,"US","4822790300","Big Spring","Texas","Howard"
14822790770,"US","4822790770","Coahoma","Texas","Howard"
14822990990,"US","4822990990","Dell City","Texas","Hudspeth"
14822991360,"US","4822991360","Fort Hancock","Texas","Hudspeth"
14822993565,"US","4822993565","Sierra Blanca","Texas","Hudspeth"
14823390385,"US","4823390385","Borger","Texas","Hutchinson"
14823393750,"US","4823393750","Stinnett","Texas","Hutchinson"
14823592540,"US","4823592540","Mertzon North","Texas","Irion"
14823592545,"US","4823592545","Mertzon South","Texas","Irion"
14824391355,"US","4824391355","Fort Davis","Texas","Jeff Davis"
14824393985,"US","4824393985","Valentine","Texas","Jeff Davis"
14824593385,"US","4824593385","Sabine Pass","Texas","Jefferson"
14824792820,"US","4824792820","North Jim Hogg","Texas","Jim Hogg"
14824793660,"US","4824793660","South Jim Hogg","Texas","Jim Hogg"
14824990035,"US","4824990035","Alice","Texas","Jim Wells"
14825390110,"US","4825390110","Anson","Texas","Jones"
14825391695,"US","4825391695","Hamlin","Texas","Jones"
14825391745,"US","4825391745","Hawley-Noodle","Texas","Jones"
14825392320,"US","4825392320","Lueders","Texas","Jones"
14825791350,"US","4825791350","Forney","Texas","Kaufman"
14826193465,"US","4826193465","Sarita","Texas","Kenedy"
14826391925,"US","4826391925","Jayton North","Texas","Kent"
14826391930,"US","4826391930","Jayton South","Texas","Kent"
14826991670,"US","4826991670","Guthrie","Texas","King"
14827190400,"US","4827190400","Brackettville","Texas","Kinney"
14827392035,"US","4827392035","Kingsville","Texas","Kleberg"
14827393260,"US","4827393260","Riviera","Texas","Kleberg"
14827590265,"US","4827590265","Benjamin","Texas","Knox"
14827591585,"US","4827591585","Goree","Texas","Knox"
14827991105,"US","4827991105","Earth","Texas","Lamb"
14827992220,"US","4827992220","Littlefield","Texas","Lamb"
14827992900,"US","4827992900","Olton","Texas","Lamb"
14827993775,"US","4827993775","Sudan-Amherst","Texas","Lamb"
14828391240,"US","4828391240","Encinal","Texas","La Salle"
14829590380,"US","4829590380","Booker","Texas","Lipscomb"
14829591805,"US","4829591805","Higgins","Texas","Lipscomb"
14830192525,"US","4830192525","Mentone","Texas","Loving"
14830592880,"US","4830592880","O'Donnell","Texas","Lynn"
14830593820,"US","4830593820","Tahoka","Texas","Lynn"
14830992355,"US","4830992355","McGregor","Texas","McLennan"
14831793725,"US","4831793725","Stanton","Texas","Martin"
14831793835,"US","4831793835","Tarzan-Lenorah","Texas","Martin"
14832192465,"US","4832192465","Matagorda-Sargent","Texas","Matagorda"
14832192940,"US","4832192940","Palacios","Texas","Matagorda"
14832391100,"US","4832391100","Eagle Pass","Texas","Maverick"
14832393165,"US","4832393165","Quemado","Texas","Maverick"
14833592285,"US","4833592285","Loraine","Texas","Mitchell"
14833594155,"US","4833594155","Westbrook","Texas","Mitchell"
14834191090,"US","4834191090","Dumas","Texas","Moore"
14834193805,"US","4834193805","Sunray","Texas","Moore"
14834592454,"US","4834592454","Matador","Texas","Motley"
14834592822,"US","4834592822","North Motley","Texas","Motley"
14835390325,"US","4835390325","Blackwell-Nolan","Texas","Nolan"
14835393325,"US","4835393325","Roscoe","Texas","Nolan"
14835393810,"US","4835393810","Sweetwater","Texas","Nolan"
14835590850,"US","4835590850","Corpus Christi","Texas","Nueces"
14835593095,"US","4835593095","Port Aransas","Texas","Nueces"
14835990017,"US","4835990017","Adrian","Texas","Oldham"
14835994018,"US","4835994018","Vega","Texas","Oldham"
14836190440,"US","4836190440","Bridge City-Orangefield","Texas","Orange"
14836991300,"US","4836991300","Farwell-Bovina","Texas","Parmer"
14837191375,"US","4837191375","Fort Stockton","Texas","Pecos"
14837191870,"US","4837191870","Imperial","Texas","Pecos"
14837191885,"US","4837191885","Iraan","Texas","Pecos"
14837590610,"US","4837590610","Canadian River Breaks","Texas","Potter"
14837792400,"US","4837792400","Marfa","Texas","Presidio"
14837793145,"US","4837793145","Presidio","Texas","Presidio"
14838390290,"US","4838390290","Big Lake","Texas","Reagan"
14838990190,"US","4838990190","Balmorhea","Texas","Reeves"
